location,country,date,current_infected,cumulative_infected,new_infected,deaths,recovered,recovery_rate,mortality_rate,population_impact_percentage
Houston,India,2024-06-22,43082,206353,38561,37,163234,79.10425339103381,0.017930439586533755,8.57105000170297
Houston,International,2024-06-23,6824,281847,4434,7779,267244,94.81882014000503,2.7600080894953645,5.529725262824154
Houston,International,2024-06-24,26800,30082,2301,281,3001,9.976065421182103,0.9341134233096203,0.5099515307021946
Houston,International,2024-06-25,158879,221472,50194,7704,54889,24.783719838173674,3.4785435630689205,6.007522423233687
Houston,India,2024-06-26,68408,525855,32310,4739,452708,86.0898917001835,0.9011989997242585,9.400317804052296
Houston,India,2024-06-27,15820,21680,14475,89,5771,26.6190036900369,0.41051660516605165,0.24461822969967695
Houston,India,2024-06-28,6007,33842,1692,1440,26395,77.99479936173985,4.2550676673955445,0.47897116732839756
Phoenix,India,2024-01-01,596581,604564,574281,4974,3009,0.4977140550876334,0.8227416783003949,7.943020217017915
Phoenix,International,2024-01-02,83169,120558,77250,1538,35851,29.7375537085884,1.2757345012359196,9.02610621423582
Phoenix,International,2024-01-03,253047,490025,146683,5117,231861,47.31615733891128,1.044232437120555,6.926041704799177
Phoenix,International,2024-01-04,23384,51095,20797,1412,26299,51.47078970545063,2.763479792543302,1.487869907259652
Phoenix,India,2024-01-05,34933,87555,33628,1363,51259,58.5449146250928,1.5567357660898864,1.1024087420112982
Phoenix,International,2024-01-06,268583,308638,240580,6615,33440,10.834699550930216,2.1432876055443595,3.9627984492292043
Phoenix,International,2024-01-07,96862,309972,11145,13317,199793,64.45517659659582,4.2961944949866435,5.666088795266085
Phoenix,International,2024-01-08,132297,389966,55963,10447,247222,63.39578322212706,2.6789514983357523,9.74753434618212
Phoenix,International,2024-01-09,219120,239377,16796,425,19832,8.28483939559774,0.17754420850791847,3.0735205656129367
Phoenix,India,2024-01-10,29452,45009,11977,1204,14353,31.889177720011553,2.6750205514452663,0.677889366178187
Phoenix,International,2024-01-11,217179,252250,12249,10077,24994,9.908424182358772,3.9948463825569873,6.0956351385998815
Phoenix,International,2024-01-12,88069,117766,312,3106,26591,22.579522103153714,2.6374335546762224,2.7661464042750947
Phoenix,India,2024-01-13,6679,60856,4650,818,53359,87.6807545681609,1.344156697778362,2.590544105358556
Phoenix,International,2024-01-14,177524,575302,47051,5799,391979,68.13447545810722,1.0079923240315523,5.961254982288305
Phoenix,India,2024-01-15,8246,12454,5310,117,4091,32.848883892725226,0.9394572025052191,1.999129975552634
Phoenix,India,2024-01-16,5911,63046,3621,137,56998,90.4070044094788,0.21730165276147573,4.021257569437269
Phoenix,India,2024-01-17,227459,384228,10577,11355,145414,37.84575824770709,2.9552765545457387,8.486584685724383
Phoenix,India,2024-01-18,70011,124943,69140,5177,49755,39.82215890446044,4.143489431180618,9.0649681565632
Phoenix,International,2024-01-19,183145,387454,58028,6549,197760,51.04089775818549,1.6902651669617554,4.02244614940277
Phoenix,International,2024-01-20,9477,66091,2281,2158,54456,82.395485013088,3.2651949584663567,4.679837139316693
Phoenix,India,2024-01-21,114016,145165,2915,2326,28823,19.855337030275894,1.6023146075155856,8.920363487990246
Phoenix,International,2024-01-22,78954,251704,9445,11291,161459,64.14637828560531,4.485824619394209,3.5191932800555237
Phoenix,International,2024-01-23,162355,233984,40030,8392,63237,27.02620692013129,3.586570021881838,2.356918229490891
Phoenix,India,2024-01-24,176261,183402,141353,1314,5827,3.177173640418316,0.7164589262930611,3.8275692591522046
Phoenix,International,2024-01-25,452194,571061,162299,7947,110920,19.423494162620106,1.3916201596677062,7.994820581649968
Phoenix,India,2024-01-26,942,198822,840,8053,189827,95.47585277283198,4.050356600376216,3.6353576573041577
Phoenix,India,2024-01-27,76210,87031,33544,373,10448,12.004917787914652,0.4285829187301076,2.0892302056534597
Phoenix,India,2024-01-28,11234,16365,292,313,4818,29.440879926672775,1.9126183929117018,2.770788959510756
Phoenix,International,2024-01-29,89280,409401,47841,15105,305016,74.50299339767123,3.689536664541611,6.165313734490374
Phoenix,India,2024-01-30,11380,63524,2326,255,51889,81.6840879037844,0.4014230841886531,0.7068089274849912
Phoenix,India,2024-01-31,17434,119632,4085,1818,100380,83.9073157683563,1.5196602915607864,2.6480332766091577
Phoenix,India,2024-02-01,9957,17361,5142,329,7075,40.75226081446921,1.8950521283336212,2.2239786428362804
Phoenix,International,2024-02-02,97715,287510,60021,3375,186420,64.8394838440402,1.1738722131404125,5.286497027804904
Phoenix,International,2024-02-03,43349,255988,38410,8577,204062,79.71545541197244,3.35054768192259,2.664339700918012
Phoenix,International,2024-02-04,137085,400605,83665,10089,253431,63.262066124985964,2.5184408582019695,4.547732201628898
Phoenix,India,2024-02-05,20311,29218,574,528,8379,28.677527551509343,1.8071052091176671,0.390905016422613
Phoenix,International,2024-02-06,5431,101510,1845,1751,94328,92.92483499162644,1.7249532065806323,5.0301207655139155
Phoenix,India,2024-02-07,96915,243071,37490,1616,144540,59.46410719501709,0.6648263264642841,3.172677417030657
Phoenix,International,2024-02-08,484371,487479,88263,17450,-14342,-2.942075453506715,3.579641379423524,5.864859867122417
Phoenix,International,2024-02-09,80189,292048,882,14203,197656,67.67928559688818,4.863241658905385,2.937384353214313
Phoenix,International,2024-02-10,141735,501354,70871,24172,335447,66.90821256038647,4.821343800986928,5.740283415573625
Phoenix,International,2024-02-11,23244,100029,16321,760,76025,76.00295914184886,0.7597796638974698,2.979481494146123
Phoenix,India,2024-02-12,324083,465554,80913,16388,125083,26.867559939341085,3.520107227088587,5.668703388541683
Phoenix,India,2024-02-13,218245,429455,56447,7781,203429,47.36910735699899,1.8118312745223595,9.896206832347373
Phoenix,International,2024-02-14,11301,743628,4798,35749,696578,93.67291172467954,4.807376806682911,7.8126464290742215
Phoenix,India,2024-02-15,20499,380966,1395,17691,342776,89.97548337646928,4.643721486956841,9.784551152086042
Phoenix,India,2024-02-16,52049,102565,19988,500,50016,48.76517330473359,0.48749573441232386,2.7370051962136386
Phoenix,India,2024-02-17,106106,160771,45325,5215,49450,30.75803472019207,3.243744207599629,2.857145903690062
Phoenix,India,2024-02-18,375443,739544,369592,25678,338423,45.76103653061887,3.472139588719535,8.105575997611545
Phoenix,International,2024-02-19,528,9268,504,423,8317,89.73888649115234,4.564091497626241,0.5583186343964761
Phoenix,International,2024-02-20,130171,240540,67259,2787,107582,44.725201629666586,1.1586430531304566,5.123786498245315
Phoenix,International,2024-02-21,33287,131239,9694,1689,96263,73.34938547230625,1.2869650027811854,7.987839207296475
Phoenix,India,2024-02-22,28485,91989,12489,2062,61442,66.7927687006055,2.2415723619128376,5.33268328653151
Phoenix,International,2024-02-23,126979,133697,22316,666,6052,4.526653552435731,0.49814131955092483,3.249755776710274
Phoenix,India,2024-02-24,245689,257297,177273,12203,-595,-0.231250267200939,4.742768085131191,6.295314621375106
Phoenix,India,2024-02-25,100044,464626,5181,9035,355547,76.52326817698535,1.944574776271668,5.428719849565341
Phoenix,India,2024-02-26,191772,413222,40734,18293,203157,49.16412969299795,4.426918218294283,5.781524842163821
Phoenix,International,2024-02-27,104403,270361,80256,8153,157805,58.36825577653582,3.0155976638642406,4.9011196069257155
Phoenix,India,2024-02-28,981,7478,546,190,6307,84.34073281626104,2.540786306499064,1.4130656608793586
Phoenix,International,2024-02-29,220094,399082,192060,11112,167876,42.065540415253004,2.784390175452664,8.522095987771703
Phoenix,International,2024-03-01,34541,50714,31804,1878,14295,28.18748274638167,3.7031194541941077,2.0247243621683086
Phoenix,International,2024-03-02,186240,480197,36464,14083,279874,58.28316295187184,2.9327546819326233,5.971462399386385
Phoenix,International,2024-03-03,347590,352644,90002,14400,-9346,-2.6502648563423734,4.083438255010719,5.0422186654343415
Phoenix,International,2024-03-04,142900,209277,31370,6455,59922,28.63286457661377,3.084428771436899,9.52219967421671
Phoenix,India,2024-03-05,11180,33175,10481,345,21650,65.25998492840995,1.039939713639789,3.486200740009815
Phoenix,India,2024-03-06,17145,229034,11000,2979,208910,91.21353161539335,1.300680248347407,3.959326295307028
Phoenix,India,2024-03-07,22034,55140,18407,409,32697,59.298150163220896,0.7417482771128038,0.7609950956253685
Phoenix,International,2024-03-08,58188,72116,16972,2647,11281,15.642853180986188,3.6704753452770538,6.557067013632219
Phoenix,India,2024-03-09,188791,204903,132101,4014,12098,5.904257136303519,1.9589757104581194,5.551792397976132
Phoenix,International,2024-03-10,18198,44710,7026,1973,24539,54.88481324088571,4.4128830239320065,1.368845552828682
Phoenix,International,2024-03-11,71692,109818,9817,5102,33024,30.07157296618041,4.64586861898778,4.20035066031847
Phoenix,International,2024-03-12,76946,135565,6415,3966,54653,40.31497805480765,2.925533876738096,2.7304409370569567
Phoenix,International,2024-03-13,64701,247994,28081,3255,180038,72.59772413848722,1.3125317548005193,8.70414899617324
Phoenix,International,2024-03-14,341074,352396,10947,11316,6,0.0017026299958001793,3.211160172079138,6.813875636850337
Phoenix,International,2024-03-15,11093,23252,9858,576,11583,49.815069671426116,2.4772062618269395,0.2484360293785328
Phoenix,India,2024-03-16,5124,10998,3406,160,5714,51.9549008910711,1.4548099654482634,1.18406900717138
Phoenix,India,2024-03-17,95983,166558,35149,715,69860,41.94334706228461,0.4292798904885986,4.865291500359877
Phoenix,International,2024-03-18,446950,695253,442973,18690,229613,33.02581937798183,2.6882300399998273,7.004094846670675
Phoenix,International,2024-03-19,70294,79711,58509,3732,5685,7.132014402027324,4.681913412201578,7.271222974988438
Phoenix,India,2024-03-20,389026,442850,292839,17682,36142,8.161228406909789,3.9927740770012417,8.645434123392805
Phoenix,International,2024-03-21,47154,57447,26173,1868,8425,14.665691855101223,3.251692864727488,2.196459787201828
Phoenix,International,2024-03-22,77015,309788,23737,6466,226307,73.05221635441012,2.087233850245975,7.619048555976966
Phoenix,International,2024-03-23,289147,296899,7122,11062,-3310,-1.1148572410146211,3.725846163173335,4.835562629134714
Phoenix,International,2024-03-24,91105,519477,85689,20480,407892,78.51974197125186,3.9424267099409596,9.603250793481775
Phoenix,International,2024-03-25,388643,527325,354921,913,137769,26.126013369364244,0.17313800786990946,9.880826727221727
Phoenix,International,2024-03-26,635962,742684,620821,3375,103347,13.915339498360002,0.45443284088522173,9.053593258042353
Phoenix,India,2024-03-27,72844,103174,65461,2966,27364,26.52218582200942,2.8747552678000274,1.6767462016272112
Phoenix,India,2024-03-28,188794,268262,63715,2501,76967,28.69098120494144,0.9322975300266159,2.881789708480129
Phoenix,India,2024-03-29,119111,123820,21243,4215,494,0.39896624131804237,3.404135034727831,6.007401786597992
Phoenix,India,2024-03-30,47997,60993,26715,2793,10203,16.728149131867593,4.579214008164871,1.300245326893609
Phoenix,India,2024-03-31,9545,16400,1240,778,6077,37.05487804878049,4.7439024390243905,0.26559482958123953
Phoenix,India,2024-04-01,76728,89159,17117,796,11635,13.049720162855124,0.8927870433719535,1.9638273742016357
Phoenix,India,2024-04-02,44225,143048,3189,4500,94323,65.93800682288463,3.145797214920866,3.4391217651247743
Phoenix,India,2024-04-03,92520,343014,18841,10072,240422,70.0910166931962,2.936323298757485,4.236365203743559
Phoenix,India,2024-04-04,176325,309989,122042,725,132939,42.885070115391194,0.23387926668365652,8.381773592150054
Phoenix,India,2024-04-05,153640,229172,139879,4843,70689,30.845391234531267,2.113259909587559,6.14638442768614
Phoenix,International,2024-04-06,43825,125328,36318,5240,76263,60.85072769054002,4.1810289799565945,1.4684963660198602
Phoenix,India,2024-04-07,94020,116209,32237,2649,19540,16.814532437246683,2.279513634916401,2.88135799141759
Phoenix,India,2024-04-08,334499,540903,172327,22133,184271,34.06729117790066,4.0918612024706835,7.838065224397245
Phoenix,International,2024-04-09,782270,787285,596009,38867,-33852,-4.299840591399557,4.936839899147069,7.945409866524058
Phoenix,International,2024-04-10,35400,59886,19646,1771,22715,37.930401095414624,2.9572855091340213,3.150488624024646
Phoenix,International,2024-04-11,2578,3305,707,110,617,18.668683812405444,3.3282904689863844,0.03965588530534072
Phoenix,India,2024-04-12,146589,165588,76060,2743,16256,9.817136507476388,1.6565210039374834,4.911835652781617
Phoenix,International,2024-04-13,153815,308478,87404,1145,153518,49.76627182489513,0.37117719902229657,3.3924560912291555
Phoenix,International,2024-04-14,122060,201312,38695,9161,70091,34.81709982514703,4.550647750755047,8.045052807248348
Phoenix,International,2024-04-15,7403,26164,3242,121,18640,71.24292921571626,0.4624675126127503,1.158141361059555
Phoenix,India,2024-04-16,11054,16403,9444,735,4614,28.12900079253795,4.4808876425044195,1.0826240912405989
Phoenix,India,2024-04-17,171117,261096,96192,12078,77901,29.836152219873153,4.625884732052579,9.630920930809017
Phoenix,India,2024-04-18,52026,95833,47336,3824,39983,41.72153642273538,3.990274748781735,0.9938917447963362
Phoenix,International,2024-04-19,374763,748487,166916,2306,371418,49.6225051336897,0.30808818322829923,9.901369534656652
Phoenix,India,2024-04-20,14393,140563,13121,3428,122742,87.32169916692159,2.4387641128888826,3.54679865105429
Phoenix,India,2024-04-21,2981,3779,644,24,774,20.48160889124107,0.6350886477904207,0.3098518794865593
Phoenix,International,2024-04-22,10621,25139,577,122,14396,57.2656032459525,0.4853017224233263,0.33092100664540564
Phoenix,International,2024-04-23,249801,283643,116286,6754,27088,9.550032963972317,2.381162235627179,4.543526504318419
Phoenix,International,2024-04-24,366303,406916,338488,3060,37553,9.228686018736054,0.7519979553519646,4.304593272129199
Phoenix,International,2024-04-25,11697,139379,2378,6115,121567,87.22045645326772,4.387318032128226,1.6843935311960065
Phoenix,India,2024-04-26,48686,51857,47587,2318,853,1.6449081126945253,4.469984765798253,4.227754293424427
Phoenix,International,2024-04-27,27744,47180,3703,876,18560,39.33870284018652,1.8567189487070792,7.260058751386844
Phoenix,International,2024-04-28,177102,314649,25299,4528,133019,42.27536079885841,1.4390638457455769,5.02579752544373
Phoenix,International,2024-04-29,34883,99323,18764,498,63942,64.37783796300958,0.5013944403612456,1.0151696432970063
Phoenix,India,2024-04-30,250295,331969,216126,5453,76221,22.960276411351664,1.6426232569908636,9.885354908447704
Phoenix,International,2024-05-01,3347,14034,2285,289,10398,74.09149209063702,2.059284594556078,0.20208620818508183
